split,image,label,source_dataset,source_split,source_image,source_label,box_count,has_objects
train,data/yolo/ad_surface_v3_finetune/images/train/photo_078.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_078.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_078.jpg,data/yolo/ad_surface_v2/labels/train/photo_078.txt,6,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_079.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_079.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_079.jpg,data/yolo/ad_surface_v2/labels/train/photo_079.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_080.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_080.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_080.jpg,data/yolo/ad_surface_v2/labels/train/photo_080.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_081.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_081.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_081.jpg,data/yolo/ad_surface_v2/labels/train/photo_081.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_082.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_082.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_082.jpg,data/yolo/ad_surface_v2/labels/train/photo_082.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_083.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_083.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_083.jpg,data/yolo/ad_surface_v2/labels/train/photo_083.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_084.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_084.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_084.jpg,data/yolo/ad_surface_v2/labels/train/photo_084.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_085.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_085.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_085.jpg,data/yolo/ad_surface_v2/labels/train/photo_085.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_087.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_087.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_087.jpg,data/yolo/ad_surface_v2/labels/train/photo_087.txt,3,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_088.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_088.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_088.jpg,data/yolo/ad_surface_v2/labels/train/photo_088.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_089.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_089.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_089.jpg,data/yolo/ad_surface_v2/labels/train/photo_089.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_090.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_090.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_090.jpg,data/yolo/ad_surface_v2/labels/train/photo_090.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/photo_092.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_092.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_092.jpg,data/yolo/ad_surface_v2/labels/train/photo_092.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_094.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_094.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_094.jpg,data/yolo/ad_surface_v2/labels/train/photo_094.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_095.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_095.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_095.jpg,data/yolo/ad_surface_v2/labels/train/photo_095.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/photo_097.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_097.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_097.jpg,data/yolo/ad_surface_v2/labels/train/photo_097.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_098.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_098.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_098.jpg,data/yolo/ad_surface_v2/labels/train/photo_098.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_101.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_101.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_101.jpg,data/yolo/ad_surface_v2/labels/train/photo_101.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_102.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_102.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_102.jpg,data/yolo/ad_surface_v2/labels/train/photo_102.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_105.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_105.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_105.jpg,data/yolo/ad_surface_v2/labels/train/photo_105.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_106.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_106.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_106.jpg,data/yolo/ad_surface_v2/labels/train/photo_106.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/photo_107.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_107.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_107.jpg,data/yolo/ad_surface_v2/labels/train/photo_107.txt,4,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_108.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_108.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_108.jpg,data/yolo/ad_surface_v2/labels/train/photo_108.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/photo_109.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_109.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_109.jpg,data/yolo/ad_surface_v2/labels/train/photo_109.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_110.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_110.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_110.jpg,data/yolo/ad_surface_v2/labels/train/photo_110.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_111.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_111.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_111.jpg,data/yolo/ad_surface_v2/labels/train/photo_111.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/photo_112.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_112.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_112.jpg,data/yolo/ad_surface_v2/labels/train/photo_112.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_113.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_113.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_113.jpg,data/yolo/ad_surface_v2/labels/train/photo_113.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_114.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_114.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_114.jpg,data/yolo/ad_surface_v2/labels/train/photo_114.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/photo_115.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_115.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_115.jpg,data/yolo/ad_surface_v2/labels/train/photo_115.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_116.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_116.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_116.jpg,data/yolo/ad_surface_v2/labels/train/photo_116.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/photo_117.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_117.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_117.jpg,data/yolo/ad_surface_v2/labels/train/photo_117.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_119.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_119.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_119.jpg,data/yolo/ad_surface_v2/labels/train/photo_119.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_120.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_120.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_120.jpg,data/yolo/ad_surface_v2/labels/train/photo_120.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_121.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_121.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_121.jpg,data/yolo/ad_surface_v2/labels/train/photo_121.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_122.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_122.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_122.jpg,data/yolo/ad_surface_v2/labels/train/photo_122.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_124.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_124.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_124.jpg,data/yolo/ad_surface_v2/labels/train/photo_124.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_125.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_125.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_125.jpg,data/yolo/ad_surface_v2/labels/train/photo_125.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_126.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_126.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_126.jpg,data/yolo/ad_surface_v2/labels/train/photo_126.txt,6,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_127.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_127.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_127.jpg,data/yolo/ad_surface_v2/labels/train/photo_127.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_129.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_129.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_129.jpg,data/yolo/ad_surface_v2/labels/train/photo_129.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/photo_132.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_132.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_132.jpg,data/yolo/ad_surface_v2/labels/train/photo_132.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/photo_133.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_133.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_133.jpg,data/yolo/ad_surface_v2/labels/train/photo_133.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/photo_134.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_134.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_134.jpg,data/yolo/ad_surface_v2/labels/train/photo_134.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_135.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_135.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_135.jpg,data/yolo/ad_surface_v2/labels/train/photo_135.txt,3,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_136.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_136.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_136.jpg,data/yolo/ad_surface_v2/labels/train/photo_136.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_137.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_137.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_137.jpg,data/yolo/ad_surface_v2/labels/train/photo_137.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_138.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_138.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_138.jpg,data/yolo/ad_surface_v2/labels/train/photo_138.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/photo_139.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_139.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_139.jpg,data/yolo/ad_surface_v2/labels/train/photo_139.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_140.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_140.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_140.jpg,data/yolo/ad_surface_v2/labels/train/photo_140.txt,3,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_141.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_141.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_141.jpg,data/yolo/ad_surface_v2/labels/train/photo_141.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/photo_142.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_142.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_142.jpg,data/yolo/ad_surface_v2/labels/train/photo_142.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/photo_143.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_143.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_143.jpg,data/yolo/ad_surface_v2/labels/train/photo_143.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_144.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_144.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_144.jpg,data/yolo/ad_surface_v2/labels/train/photo_144.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/photo_146.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_146.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_146.jpg,data/yolo/ad_surface_v2/labels/train/photo_146.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_147.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_147.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_147.jpg,data/yolo/ad_surface_v2/labels/train/photo_147.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/photo_148.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_148.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_148.jpg,data/yolo/ad_surface_v2/labels/train/photo_148.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_149.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_149.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_149.jpg,data/yolo/ad_surface_v2/labels/train/photo_149.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_150.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_150.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_150.jpg,data/yolo/ad_surface_v2/labels/train/photo_150.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/photo_151.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_151.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_151.jpg,data/yolo/ad_surface_v2/labels/train/photo_151.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_152.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_152.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_152.jpg,data/yolo/ad_surface_v2/labels/train/photo_152.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_154.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_154.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_154.jpg,data/yolo/ad_surface_v2/labels/train/photo_154.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_155.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_155.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_155.jpg,data/yolo/ad_surface_v2/labels/train/photo_155.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_156.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_156.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_156.jpg,data/yolo/ad_surface_v2/labels/train/photo_156.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_157.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_157.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_157.jpg,data/yolo/ad_surface_v2/labels/train/photo_157.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_158.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_158.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_158.jpg,data/yolo/ad_surface_v2/labels/train/photo_158.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/photo_159.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_159.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_159.jpg,data/yolo/ad_surface_v2/labels/train/photo_159.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_160.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_160.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_160.jpg,data/yolo/ad_surface_v2/labels/train/photo_160.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_162.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_162.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_162.jpg,data/yolo/ad_surface_v2/labels/train/photo_162.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/photo_163.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_163.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_163.jpg,data/yolo/ad_surface_v2/labels/train/photo_163.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_164.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_164.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_164.jpg,data/yolo/ad_surface_v2/labels/train/photo_164.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/photo_165.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_165.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_165.jpg,data/yolo/ad_surface_v2/labels/train/photo_165.txt,1,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_167.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_167.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_167.jpg,data/yolo/ad_surface_v2/labels/train/photo_167.txt,2,1
train,data/yolo/ad_surface_v3_finetune/images/train/photo_168.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_168.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_168.jpg,data/yolo/ad_surface_v2/labels/train/photo_168.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/photo_170.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_170.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_170.jpg,data/yolo/ad_surface_v2/labels/train/photo_170.txt,0,0
train,data/yolo/ad_surface_v3_finetune/images/train/photo_171.jpg,data/yolo/ad_surface_v3_finetune/labels/train/photo_171.txt,ad_surface_v2,train,data/yolo/ad_surface_v2/images/train/photo_171.jpg,data/yolo/ad_surface_v2/labels/train/photo_171.txt,1,1
